2003.05.05,03:00,1.12161,1.12209,1.12161,1.12209
2003.05.05,03:01,1.12206,1.12250,1.12206,1.12250
2003.05.05,03:02,1.12238,1.12247,1.12225,1.12231
2003.05.05,03:03,1.12223,1.12230,1.12216,1.12229
2003.05.05,03:04,1.12220,1.12235,1.12220,1.12227
2003.05.05,03:05,1.12215,1.12230,1.12214,1.12230
2003.05.05,03:06,1.12219,1.12231,1.12219,1.12224
2003.05.05,03:07,1.12230,1.12232,1.12217,1.12225
2003.05.05,03:08,1.12229,1.12238,1.12226,1.12238
2003.05.05,03:09,1.12229,1.12236,1.12216,1.12220
